Year,Place,Age Group,Race and Ethnicity,Count of Alcohol Consumption,Rate of Alcohol Consumption,Count of Diabetes,Rate of Diabetes,Count of Hypertension,Rate of Hypertension,Count of Smoking,Rate of Smoking,Count of Low Weight Gain,Rate of Low Weight Gain,Count of Inadequate Prenatal Care,Rate of Inadequate Prenatal Care,Count of Other Risks,Rate of Other Risks
2018,Aggregated Region: Suburban Cook County,35 to 39,Hispanic,*,*,211,20.3,111,10.7,13,*,543,52.3,316,30.4,342,32.9
2018,Aggregated Region: Suburban Cook County,35 to 39,NH Black,*,*,76,11.4,142,21.2,24,3.6,328,49,250,37.4,262,39.2
2018,Aggregated Region: Suburban Cook County,20 to 24,All Race/Eth,6,*,149,4.3,318,9.2,87,2.5,1510,43.9,1529,44.4,560,16.3
2018,Aggregated Region: Suburban Cook County,30 to 34,All Race/Eth,15,*,843,9.9,827,9.8,142,1.7,3389,40,2029,23.9,1893,22.3
2018,Aggregated Region: Suburban Cook County,35 to 39,All Race/Eth,9,*,719,13.9,627,12.2,96,1.9,2124,41.2,1257,24.4,1490,28.9
2018,Aggregated Region: Suburban Cook County,All Ages,Hispanic,13,*,770,11.7,573,8.7,84,1.3,3294,49.9,2356,35.7,1474,22.3
2018,Aggregated Region: Suburban Cook County,All Ages,NH Black,11,*,294,6.5,728,16.2,170,3.8,2135,47.5,1885,41.9,1227,27.3
2018,Aggregated Region: Suburban Cook County,30 to 34,Hispanic,*,*,252,14.4,158,9,20,1.1,893,51.1,509,29.1,452,25.8
2018,Aggregated Region: Suburban Cook County,30 to 34,NH White,8,*,294,6.6,396,9,81,1.8,1403,31.7,841,19,791,17.9
2018,Aggregated Region: Suburban Cook County,All Ages,All Race/Eth,57,0.2,2380,9.4,2636,10.4,570,2.3,10588,41.8,7652,30.2,5633,22.2
2018,Aggregated Region: Suburban Cook County,18 to 19,All Race/Eth,*,*,16,*,55,8.8,12,*,293,46.7,340,54.1,75,11.9
2018,Aggregated Region: Suburban Cook County,25 to 29,All Race/Eth,20,0.3,444,7.1,583,9.3,208,3.3,2626,42,2025,32.4,1162,18.6
2018,Aggregated Region: Suburban Cook County,All Ages,NH White,32,0.3,820,7.5,1050,9.6,283,2.6,3695,33.8,2506,22.9,2112,19.3
2018,Aggregated Region: Suburban Cook County,18 to 19,Hispanic,*,*,10,*,21,7.2,*,*,139,47.6,151,51.7,33,11.3
2018,Aggregated Region: Suburban Cook County,25 to 29,Hispanic,5,*,151,8.7,127,7.3,26,1.5,867,50.1,620,35.8,316,18.3
2018,Aggregated Region: Suburban Cook County,30 to 34,NH Black,*,*,87,8.7,174,17.4,35,3.5,505,50.4,383,38.2,320,31.9
2018,Aggregated Region: Suburban Cook County,35 to 39,NH White,7,*,287,10.6,305,11.3,52,1.9,909,33.6,516,19.1,662,24.4
2018,Aggregated Region: Suburban Cook County,40 to 44,All Race/Eth,*,*,185,17.2,188,17.4,24,2.2,517,48,314,29.1,393,36.5
2018,Aggregated Region: Suburban Cook County,20 to 24,NH White,*,*,30,4,56,7.4,41,5.4,299,39.6,334,44.2,100,13.2
2018,Aggregated Region: Suburban Cook County,25 to 29,NH White,9,*,138,5.8,200,8.3,94,3.9,820,34.2,620,25.9,376,15.7
2018,Aggregated Region: Suburban Cook County,25 to 29,NH Black,6,*,67,5.2,192,15,72,5.6,593,46.2,515,40.1,307,23.9
2018,Aggregated Region: Suburban Cook County,40 to 44,NH White,*,*,60,11.7,76,14.8,13,*,214,41.6,123,23.9,155,30.2
2018,Aggregated Region: Suburban Cook County,18 to 19,NH White,*,*,*,*,5,*,*,*,29,34.9,49,59,9,*
2019,Aggregated Region: Suburban Cook County,10 to 14,All Race/Eth,0,0,0,0,0,0,0,0,*,*,5,*,0,0
2019,Aggregated Region: Suburban Cook County,45 to 54,All Race/Eth,0,0,20,27,22,29.7,*,*,44,59.5,18,*,36,48.6
2019,Aggregated Region: Suburban Cook County,55+,All Race/Eth,0,0,0,0,0,0,0,0,*,*,*,*,0,0
2019,Aggregated Region: Suburban Cook County,All Ages,NH Multiracial,0,0,37,7.2,48,9.3,12,*,219,42.4,183,35.5,86,16.7
2019,Aggregated Region: Suburban Cook County,10 to 14,Hispanic,0,0,0,0,0,0,0,0,0,0,*,*,0,0
2019,Aggregated Region: Suburban Cook County,10 to 14,NH Black,0,0,0,0,0,0,0,0,*,*,*,*,0,0
2019,Aggregated Region: Suburban Cook County,15 to 17,Hispanic,0,0,*,*,5,*,0,0,36,41.4,51,58.6,7,*
2019,Aggregated Region: Suburban Cook County,15 to 17,NH Multiracial,0,0,0,0,0,0,*,*,*,*,*,*,0,0
2019,Aggregated Region: Suburban Cook County,15 to 17,NH White,0,0,0,0,*,*,*,*,7,*,9,*,*,*
2019,Aggregated Region: Suburban Cook County,18 to 19,Hispanic,0,0,*,*,25,8.5,*,*,117,39.7,152,51.5,32,10.8
2019,Aggregated Region: Suburban Cook County,18 to 19,NH Asian/PI,0,0,0,0,0,0,0,0,*,*,*,*,0,0
2019,Aggregated Region: Suburban Cook County,18 to 19,NH Multiracial,0,0,0,0,0,0,0,0,*,*,*,*,0,0
2019,Aggregated Region: Suburban Cook County,18 to 19,NH White,0,0,*,*,9,*,*,*,44,49.4,52,58.4,17,*
2019,Aggregated Region: Suburban Cook County,20 to 24,NH Asian/PI,0,0,7,*,*,*,0,0,40,38.8,52,50.5,9,*
2019,Aggregated Region: Suburban Cook County,20 to 24,NH Multiracial,0,0,5,*,13,*,*,*,30,38.5,36,46.2,15,*
2019,Aggregated Region: Suburban Cook County,25 to 29,NH Multiracial,0,0,7,*,6,*,*,*,66,47.1,65,46.4,18,*
2019,Aggregated Region: Suburban Cook County,30 to 34,NH Multiracial,0,0,13,*,12,*,5,*,70,38.9,52,28.9,26,14.4
2019,Aggregated Region: Suburban Cook County,35 to 39,NH Multiracial,0,0,9,*,15,*,*,*,38,43.7,18,*,23,26.4
2019,Aggregated Region: Suburban Cook County,40 to 44,Hispanic,0,0,79,30.2,44,16.8,*,*,154,58.8,95,36.3,115,43.9
2019,Aggregated Region: Suburban Cook County,40 to 44,NH Asian/PI,0,0,25,24,24,23.1,0,0,54,51.9,30,28.8,49,47.1
2019,Aggregated Region: Suburban Cook County,40 to 44,NH Black,0,0,19,*,49,38.9,7,*,68,54,45,35.7,74,58.7
2019,Aggregated Region: Suburban Cook County,40 to 44,NH Multiracial,0,0,*,*,*,*,0,0,10,*,6,*,*,*
2019,Aggregated Region: Suburban Cook County,45 to 54,Hispanic,0,0,8,*,7,*,*,*,14,*,6,*,13,*
2019,Aggregated Region: Suburban Cook County,45 to 54,NH Asian/PI,0,0,*,*,*,*,0,0,*,*,*,*,*,*
2019,Aggregated Region: Suburban Cook County,45 to 54,NH Black,0,0,5,*,*,*,0,0,9,*,6,*,7,*
2019,Aggregated Region: Suburban Cook County,45 to 54,NH Multiracial,0,0,0,0,0,0,0,0,*,*,*,*,0,0
2019,Aggregated Region: Suburban Cook County,45 to 54,NH White,0,0,*,*,9,*,0,0,16,*,*,*,13,*
2019,Aggregated Region: Suburban Cook County,55+,NH White,0,0,0,0,0,0,0,0,*,*,0,0,0,0
2019,Aggregated Region: Suburban Cook County,15 to 17,NH Black,*,*,*,*,6,*,0,0,28,46.7,40,66.7,8,*
2019,Aggregated Region: Suburban Cook County,30 to 34,NH Asian/PI,*,*,171,17,69,6.9,*,*,452,44.9,253,25.1,246,24.4
2019,Aggregated Region: Suburban Cook County,18 to 19,All Race/Eth,*,*,14,*,69,11,6,*,247,39.5,331,53,93,14.9
2019,Aggregated Region: Suburban Cook County,All Ages,NH Asian/PI,*,*,390,16.3,199,8.3,5,*,1082,45.2,693,28.9,601,25.1
2019,Aggregated Region: Suburban Cook County,25 to 29,NH Asian/PI,*,*,65,11.1,44,7.5,*,*,249,42.6,199,34.1,113,19.3
2019,Aggregated Region: Suburban Cook County,35 to 39,NH Asian/PI,*,*,120,20.4,58,9.8,*,*,284,48.2,154,26.1,182,30.9
2019,Aggregated Region: Suburban Cook County,20 to 24,All Race/Eth,11,*,161,5,352,10.9,61,1.9,1405,43.5,1435,44.4,557,17.2
2019,Aggregated Region: Suburban Cook County,30 to 34,All Race/Eth,28,0.3,812,9.8,886,10.7,139,1.7,3238,38.9,2100,25.3,1874,22.5
2019,Aggregated Region: Suburban Cook County,40 to 44,All Race/Eth,*,*,187,18.3,189,18.5,20,2,487,47.7,282,27.6,386,37.8
2019,Aggregated Region: Suburban Cook County,All Ages,Hispanic,22,0.3,766,11.9,643,10,62,1,3130,48.6,2220,34.5,1510,23.4
2019,Aggregated Region: Suburban Cook County,20 to 24,Hispanic,*,*,78,5.7,131,9.6,18,*,614,44.9,523,38.3,233,17
2019,Aggregated Region: Suburban Cook County,20 to 24,NH Black,*,*,38,3.8,139,13.8,17,*,455,45.2,525,52.2,193,19.2
2019,Aggregated Region: Suburban Cook County,25 to 29,Hispanic,6,*,136,7.8,153,8.8,14,*,832,47.8,560,32.2,331,19
2019,Aggregated Region: Suburban Cook County,25 to 29,NH White,7,*,133,6,208,9.4,63,2.8,755,34.1,619,27.9,370,16.7
2019,Aggregated Region: Suburban Cook County,30 to 34,NH White,15,*,299,6.9,452,10.4,73,1.7,1424,32.7,868,19.9,820,18.8
2019,Aggregated Region: Suburban Cook County,25 to 29,All Race/Eth,23,0.4,413,6.9,600,10,136,2.3,2534,42.1,2045,34,1161,19.3
2019,Aggregated Region: Suburban Cook County,All Ages,NH White,43,0.4,798,7.6,1098,10.4,242,2.3,3663,34.8,2471,23.5,2093,19.9
2019,Aggregated Region: Suburban Cook County,30 to 34,Hispanic,7,*,241,14.7,152,9.3,17,*,804,49,515,31.4,426,26
2019,Aggregated Region: Suburban Cook County,30 to 34,NH Black,*,*,75,7.3,192,18.7,40,3.9,443,43.2,384,37.4,331,32.3
2019,Aggregated Region: Suburban Cook County,All Ages,All Race/Eth,92,0.4,2312,9.4,2801,11.4,478,1.9,10254,41.7,7598,30.9,5596,22.8
2019,Aggregated Region: Suburban Cook County,35 to 39,All Race/Eth,25,0.5,701,13.7,669,13.1,113,2.2,2222,43.5,1277,25,1471,28.8
2019,Aggregated Region: Suburban Cook County,All Ages,NH Black,21,0.5,292,6.7,784,18.1,148,3.4,2016,46.5,1911,44.1,1235,28.5
2019,Aggregated Region: Suburban Cook County,18 to 19,NH Black,*,*,5,*,34,15.3,*,*,82,36.9,118,53.2,42,18.9
2019,Aggregated Region: Suburban Cook County,20 to 24,NH White,*,*,32,5.1,65,10.3,24,3.8,245,38.7,280,44.2,101,16
2019,Aggregated Region: Suburban Cook County,35 to 39,Hispanic,5,*,219,21.3,126,12.3,9,*,559,54.4,315,30.6,353,34.3
2019,Aggregated Region: Suburban Cook County,15 to 17,All Race/Eth,*,*,*,*,14,*,*,*,72,42.4,104,61.2,18,*
2019,Aggregated Region: Suburban Cook County,25 to 29,NH Black,8,*,68,5.4,182,14.5,52,4.1,599,47.6,564,44.8,315,25
2019,Aggregated Region: Suburban Cook County,35 to 39,NH Black,*,*,79,12.7,178,28.6,28,4.5,330,53.1,227,36.5,265,42.6
2019,Aggregated Region: Suburban Cook County,35 to 39,NH White,15,*,269,10,287,10.6,70,2.6,979,36.3,540,20,633,23.5
2019,Aggregated Region: Suburban Cook County,40 to 44,NH White,*,*,57,11.7,65,13.4,10,*,191,39.3,99,20.4,136,28
2020,Aggregated Region: Suburban Cook County,10 to 14,All Race/Eth,0,0,0,0,0,0,0,0,*,*,*,*,0,0
2020,Aggregated Region: Suburban Cook County,15 to 17,All Race/Eth,0,0,8,*,21,12.7,*,*,63,38.2,97,58.8,28,17
2020,Aggregated Region: Suburban Cook County,45 to 54,All Race/Eth,0,0,20,25,24,30,0,0,41,51.2,32,40,40,50
2020,Aggregated Region: Suburban Cook County,10 to 14,Hispanic,0,0,0,0,0,0,0,0,*,*,*,*,0,0
2020,Aggregated Region: Suburban Cook County,10 to 14,NH Black,0,0,0,0,0,0,0,0,*,*,*,*,0,0
2020,Aggregated Region: Suburban Cook County,15 to 17,Hispanic,0,0,*,*,14,*,0,0,31,34.1,47,51.6,18,*
2020,Aggregated Region: Suburban Cook County,15 to 17,NH Black,0,0,*,*,5,*,0,0,29,50.9,38,66.7,8,*
2020,Aggregated Region: Suburban Cook County,15 to 17,NH Multiracial,0,0,0,0,*,*,0,0,*,*,*,*,*,*
2020,Aggregated Region: Suburban Cook County,15 to 17,NH White,0,0,0,0,*,*,*,*,*,*,10,*,*,*
2020,Aggregated Region: Suburban Cook County,18 to 19,Hispanic,0,0,5,*,26,11.4,0,0,99,43.2,110,48,34,14.8
2020,Aggregated Region: Suburban Cook County,18 to 19,NH Asian/PI,0,0,*,*,0,0,0,0,*,*,*,*,*,*
2020,Aggregated Region: Suburban Cook County,18 to 19,NH Black,0,0,7,*,27,13.8,5,*,86,43.9,112,57.1,39,19.9
2020,Aggregated Region: Suburban Cook County,18 to 19,NH Multiracial,0,0,0,0,0,0,0,0,0,0,*,*,0,0
2020,Aggregated Region: Suburban Cook County,20 to 24,NH Asian/PI,0,0,8,*,*,*,0,0,36,37.5,39,40.6,12,*
2020,Aggregated Region: Suburban Cook County,20 to 24,NH Multiracial,0,0,0,0,*,*,*,*,12,*,11,*,7,*
2020,Aggregated Region: Suburban Cook County,30 to 34,NH Asian/PI,0,0,166,17.7,72,7.7,*,*,431,45.9,216,23,248,26.4
2020,Aggregated Region: Suburban Cook County,30 to 34,NH Multiracial,0,0,7,*,5,*,*,*,30,50,15,*,15,*
2020,Aggregated Region: Suburban Cook County,35 to 39,NH Multiracial,0,0,*,*,*,*,0,0,15,*,12,*,7,*
2020,Aggregated Region: Suburban Cook County,40 to 44,NH Asian/PI,0,0,34,29.1,23,19.7,0,0,70,59.8,33,28.2,56,47.9
2020,Aggregated Region: Suburban Cook County,45 to 54,Hispanic,0,0,9,*,13,*,0,0,15,*,12,*,16,*
2020,Aggregated Region: Suburban Cook County,45 to 54,NH Asian/PI,0,0,*,*,*,*,0,0,7,*,*,*,*,*
2020,Aggregated Region: Suburban Cook County,45 to 54,NH Black,0,0,6,*,*,*,0,0,5,*,6,*,8,*
2020,Aggregated Region: Suburban Cook County,45 to 54,NH Multiracial,0,0,*,*,0,0,0,0,0,0,0,0,*,*
2020,Aggregated Region: Suburban Cook County,45 to 54,NH White,0,0,*,*,5,*,0,0,14,*,11,*,10,*
2020,Aggregated Region: Suburban Cook County,18 to 19,NH White,*,*,0,0,5,*,*,*,24,45.3,23,43.4,5,*
2020,Aggregated Region: Suburban Cook County,18 to 19,All Race/Eth,*,*,13,*,58,11.7,9,*,214,43.3,252,51,79,16
2020,Aggregated Region: Suburban Cook County,All Ages,NH Asian/PI,6,*,437,19.3,195,8.6,6,*,1069,47.2,577,25.5,629,27.8
2020,Aggregated Region: Suburban Cook County,20 to 24,Hispanic,*,*,69,5.6,121,9.9,6,*,580,47.3,491,40,224,18.3
2020,Aggregated Region: Suburban Cook County,35 to 39,NH Asian/PI,*,*,155,26.6,62,10.7,*,*,311,53.4,129,22.2,206,35.4
2020,Aggregated Region: Suburban Cook County,20 to 24,All Race/Eth,13,*,130,4.4,302,10.2,56,1.9,1311,44.5,1196,40.6,517,17.5
2020,Aggregated Region: Suburban Cook County,25 to 29,NH Asian/PI,*,*,72,13.8,33,6.3,*,*,212,40.7,155,29.8,103,19.8
2020,Aggregated Region: Suburban Cook County,40 to 44,Hispanic,*,*,81,30.7,39,14.8,*,*,159,60.2,91,34.5,125,47.3
2020,Aggregated Region: Suburban Cook County,30 to 34,All Race/Eth,36,0.5,868,11,892,11.3,114,1.4,3382,43,1856,23.6,1942,24.7
2020,Aggregated Region: Suburban Cook County,All Ages,Hispanic,31,0.5,820,13,715,11.4,48,0.8,3348,53.2,2135,33.9,1636,26
2020,Aggregated Region: Suburban Cook County,All Ages,NH White,53,0.5,849,8.4,1020,10.1,171,1.7,3744,37,2201,21.8,2078,20.5
2020,Aggregated Region: Suburban Cook County,20 to 24,NH Black,5,*,26,2.8,123,13.1,19,*,397,42.4,401,42.8,174,18.6
2020,Aggregated Region: Suburban Cook County,20 to 24,NH White,*,*,25,4.1,47,7.7,29,4.8,263,43.2,234,38.4,89,14.6
2020,Aggregated Region: Suburban Cook County,25 to 29,Hispanic,9,*,171,9.8,165,9.5,21,1.2,916,52.5,573,32.8,368,21.1
2020,Aggregated Region: Suburban Cook County,30 to 34,Hispanic,9,*,244,14.5,200,11.9,11,*,927,55.2,480,28.6,473,28.2
2020,Aggregated Region: Suburban Cook County,30 to 34,NH White,20,0.5,342,8.3,429,10.4,59,1.4,1465,35.5,774,18.7,842,20.4
2020,Aggregated Region: Suburban Cook County,35 to 39,NH White,14,*,274,10.2,304,11.3,31,1.2,1013,37.8,516,19.2,661,24.6
2020,Aggregated Region: Suburban Cook County,All Ages,All Race/Eth,120,0.5,2495,10.7,2667,11.5,361,1.6,10320,44.3,6701,28.8,5649,24.3
2020,Aggregated Region: Suburban Cook County,25 to 29,All Race/Eth,32,0.6,460,8.1,573,10.1,95,1.7,2538,44.6,1762,31,1153,20.3
2020,Aggregated Region: Suburban Cook County,35 to 39,All Race/Eth,32,0.6,773,15.5,642,12.9,69,1.4,2257,45.2,1198,24,1502,30.1
2020,Aggregated Region: Suburban Cook County,40 to 44,All Race/Eth,6,*,223,21.5,155,14.9,16,*,511,49.2,304,29.3,388,37.3
2020,Aggregated Region: Suburban Cook County,25 to 29,NH White,12,*,129,6.2,179,8.5,39,1.9,760,36.3,512,24.5,335,16
2020,Aggregated Region: Suburban Cook County,40 to 44,NH White,*,*,76,15.3,50,10.1,7,*,204,41.1,121,24.4,135,27.2
2020,Aggregated Region: Suburban Cook County,All Ages,NH Black,27,0.7,344,8.4,688,16.7,118,2.9,1947,47.3,1630,39.6,1194,29
2020,Aggregated Region: Suburban Cook County,25 to 29,NH Black,8,*,77,6.3,186,15.2,27,2.2,595,48.8,475,38.9,326,26.7
2020,Aggregated Region: Suburban Cook County,30 to 34,NH Black,7,*,102,10.6,177,18.3,37,3.8,486,50.3,346,35.8,342,35.4
2020,Aggregated Region: Suburban Cook County,40 to 44,NH Black,*,*,28,20.7,39,28.9,6,*,71,52.6,50,37,63,46.7
2020,Aggregated Region: Suburban Cook County,35 to 39,Hispanic,8,*,237,23,137,13.3,9,*,619,60,328,31.8,378,36.7
2020,Aggregated Region: Suburban Cook County,All Ages,NH Multiracial,*,*,22,10.3,23,10.7,8,*,86,40.2,70,32.7,51,23.8
2020,Aggregated Region: Suburban Cook County,35 to 39,NH Black,6,*,94,15.8,129,21.7,24,4,277,46.6,201,33.8,234,39.4
2020,Aggregated Region: Suburban Cook County,25 to 29,NH Multiracial,*,*,9,*,7,*,*,*,22,39.3,25,44.6,15,*
2020,Aggregated Region: Suburban Cook County,40 to 44,NH Multiracial,*,*,*,*,*,*,*,*,5,*,*,*,5,*
2021,Aggregated Region: Suburban Cook County,10 to 14,All Race/Eth,0,0,0,0,0,0,0,0,*,*,5,*,0,0
2021,Aggregated Region: Suburban Cook County,15 to 17,All Race/Eth,0,0,5,*,21,16.9,*,*,51,41.1,70,56.5,25,20.2
2021,Aggregated Region: Suburban Cook County,18 to 19,All Race/Eth,0,0,20,4.5,69,15.4,*,*,182,40.7,225,50.3,86,19.2
2021,Aggregated Region: Suburban Cook County,45 to 54,All Race/Eth,0,0,14,*,23,34.8,*,*,39,59.1,23,34.8,40,60.6
2021,Aggregated Region: Suburban Cook County,55+,All Race/Eth,0,0,*,*,0,0,0,0,*,*,7,*,*,*
2021,Aggregated Region: Suburban Cook County,10 to 14,Hispanic,0,0,0,0,0,0,0,0,*,*,*,*,0,0
2021,Aggregated Region: Suburban Cook County,10 to 14,NH Black,0,0,0,0,0,0,0,0,*,*,*,*,0,0
2021,Aggregated Region: Suburban Cook County,15 to 17,Hispanic,0,0,*,*,11,*,0,0,29,39.7,43,58.9,14,*
2021,Aggregated Region: Suburban Cook County,15 to 17,NH Asian/PI,0,0,0,0,0,0,0,0,*,*,0,0,0,0
2021,Aggregated Region: Suburban Cook County,15 to 17,NH Black,0,0,0,0,7,*,0,0,18,*,21,51.2,7,*
2021,Aggregated Region: Suburban Cook County,15 to 17,NH Multiracial,0,0,0,0,0,0,0,0,*,*,0,0,0,0
2021,Aggregated Region: Suburban Cook County,15 to 17,NH White,0,0,*,*,*,*,*,*,*,*,6,*,*,*
2021,Aggregated Region: Suburban Cook County,18 to 19,Hispanic,0,0,10,*,33,14.4,*,*,94,41,108,47.2,43,18.8
2021,Aggregated Region: Suburban Cook County,18 to 19,NH Asian/PI,0,0,*,*,*,*,0,0,*,*,0,0,*,*
2021,Aggregated Region: Suburban Cook County,18 to 19,NH Black,0,0,5,*,25,17.1,0,0,63,43.2,84,57.5,29,19.9
2021,Aggregated Region: Suburban Cook County,18 to 19,NH Multiracial,0,0,*,*,5,*,0,0,*,*,*,*,5,*
2021,Aggregated Region: Suburban Cook County,18 to 19,NH White,0,0,*,*,5,*,*,*,22,35.5,32,51.6,8,*
2021,Aggregated Region: Suburban Cook County,20 to 24,NH Asian/PI,0,0,*,*,7,*,*,*,32,38.6,30,36.1,10,*
2021,Aggregated Region: Suburban Cook County,20 to 24,NH Multiracial,0,0,*,*,6,*,*,*,9,*,14,*,10,*
2021,Aggregated Region: Suburban Cook County,25 to 29,NH Asian/PI,0,0,55,11.9,47,10.2,*,*,197,42.7,128,27.8,97,21
2021,Aggregated Region: Suburban Cook County,30 to 34,NH Multiracial,0,0,6,*,9,*,*,*,28,35.9,21,26.9,17,*
2021,Aggregated Region: Suburban Cook County,35 to 39,NH Asian/PI,0,0,125,22,60,10.6,0,0,285,50.3,124,21.9,192,33.9
2021,Aggregated Region: Suburban Cook County,40 to 44,NH Asian/PI,0,0,37,30.8,21,17.5,0,0,66,55,30,25,54,45
2021,Aggregated Region: Suburban Cook County,40 to 44,NH Multiracial,0,0,*,*,*,*,0,0,6,*,*,*,*,*
2021,Aggregated Region: Suburban Cook County,45 to 54,Hispanic,0,0,5,*,5,*,0,0,5,*,*,*,9,*
2021,Aggregated Region: Suburban Cook County,45 to 54,NH Asian/PI,0,0,*,*,*,*,0,0,5,*,*,*,6,*
2021,Aggregated Region: Suburban Cook County,45 to 54,NH Black,0,0,*,*,8,*,0,0,9,*,6,*,8,*
2021,Aggregated Region: Suburban Cook County,45 to 54,NH Multiracial,0,0,*,*,0,0,0,0,*,*,*,*,*,*
2021,Aggregated Region: Suburban Cook County,45 to 54,NH White,0,0,*,*,8,*,*,*,18,*,13,*,15,*
2021,Aggregated Region: Suburban Cook County,55+,NH Asian/PI,0,0,*,*,0,0,0,0,0,0,0,0,*,*
2021,Aggregated Region: Suburban Cook County,55+,NH Black,0,0,*,*,0,0,0,0,*,*,*,*,*,*
2021,Aggregated Region: Suburban Cook County,55+,NH White,0,0,0,0,0,0,0,0,0,0,*,*,0,0
2021,Aggregated Region: Suburban Cook County,All Ages,NH Asian/PI,*,*,379,17.1,214,9.7,5,*,1021,46.2,519,23.5,606,27.4
2021,Aggregated Region: Suburban Cook County,20 to 24,All Race/Eth,6,*,154,5.4,313,11,37,1.3,1226,43.3,1189,42,543,19.2
2021,Aggregated Region: Suburban Cook County,20 to 24,Hispanic,*,*,71,5.8,119,9.8,9,*,593,48.6,486,39.8,209,17.1
2021,Aggregated Region: Suburban Cook County,20 to 24,NH Black,*,*,46,4.9,132,14,9,*,374,39.6,426,45.1,208,22
2021,Aggregated Region: Suburban Cook County,20 to 24,NH White,*,*,33,6.1,48,8.9,15,*,215,40,230,42.8,105,19.6
2021,Aggregated Region: Suburban Cook County,25 to 29,Hispanic,*,*,238,13.3,192,10.7,20,1.1,942,52.6,586,32.7,478,26.7
2021,Aggregated Region: Suburban Cook County,25 to 29,NH White,5,*,149,7.2,198,9.6,36,1.7,770,37.3,553,26.8,426,20.6
2021,Aggregated Region: Suburban Cook County,30 to 34,Hispanic,*,*,293,17.6,183,11,17,*,876,52.6,497,29.8,498,29.9
2021,Aggregated Region: Suburban Cook County,35 to 39,NH White,6,*,278,9.4,369,12.5,32,1.1,1086,36.7,520,17.6,750,25.3
2021,Aggregated Region: Suburban Cook County,30 to 34,NH Asian/PI,*,*,155,16,76,7.8,*,*,434,44.7,206,21.2,245,25.3
2021,Aggregated Region: Suburban Cook County,25 to 29,All Race/Eth,14,*,508,9.2,673,12.1,85,1.5,2484,44.7,1746,31.5,1379,24.8
2021,Aggregated Region: Suburban Cook County,30 to 34,All Race/Eth,26,0.3,937,11.4,963,11.7,108,1.3,3505,42.5,1945,23.6,2118,25.7
2021,Aggregated Region: Suburban Cook County,35 to 39,All Race/Eth,16,*,761,14.2,768,14.3,69,1.3,2364,44,1226,22.8,1673,31.2
2021,Aggregated Region: Suburban Cook County,All Ages,Hispanic,16,*,949,15,753,11.9,61,1,3301,52.1,2153,34,1781,28.1
2021,Aggregated Region: Suburban Cook County,All Ages,NH White,30,0.3,919,8.7,1179,11.1,153,1.4,3932,37,2303,21.7,2442,23
2021,Aggregated Region: Suburban Cook County,25 to 29,NH Black,*,*,61,5.3,228,19.8,22,1.9,550,47.7,454,39.4,362,31.4
2021,Aggregated Region: Suburban Cook County,30 to 34,NH White,15,*,364,8.3,470,10.7,60,1.4,1598,36.3,811,18.4,953,21.7
2021,Aggregated Region: Suburban Cook County,All Ages,All Race/Eth,68,0.3,2645,11.1,3022,12.7,317,1.3,10396,43.7,6760,28.4,6300,26.5
2021,Aggregated Region: Suburban Cook County,All Ages,NH Black,17,*,351,8.4,814,19.4,85,2,1993,47.5,1678,40,1355,32.3
2021,Aggregated Region: Suburban Cook County,30 to 34,NH Black,*,*,110,10.3,213,20,27,2.5,542,50.8,395,37,384,36
2021,Aggregated Region: Suburban Cook County,35 to 39,Hispanic,*,*,247,22.8,166,15.3,12,*,599,55.3,329,30.4,417,38.5
2021,Aggregated Region: Suburban Cook County,40 to 44,Hispanic,*,*,81,31.4,44,17.1,*,*,161,62.4,100,38.8,113,43.8
2021,Aggregated Region: Suburban Cook County,40 to 44,All Race/Eth,6,*,243,21.9,192,17.3,14,*,541,48.7,324,29.2,433,39
2021,Aggregated Region: Suburban Cook County,40 to 44,NH White,*,*,89,16.2,78,14.2,7,*,221,40.3,136,24.8,181,33
2021,Aggregated Region: Suburban Cook County,All Ages,NH Multiracial,*,*,25,10.3,34,14,7,*,75,30.9,66,27.2,62,25.5
2021,Aggregated Region: Suburban Cook County,35 to 39,NH Black,5,*,95,14.4,156,23.6,22,3.3,355,53.6,231,34.9,279,42.1
2021,Aggregated Region: Suburban Cook County,40 to 44,NH Black,*,*,30,19.1,45,28.7,5,*,80,51,54,34.4,76,48.4
2021,Aggregated Region: Suburban Cook County,25 to 29,NH Multiracial,*,*,*,*,*,*,*,*,12,*,17,*,10,*
2021,Aggregated Region: Suburban Cook County,35 to 39,NH Multiracial,*,*,9,*,9,*,*,*,15,*,11,*,16,*
2022,Aggregated Region: Suburban Cook County,10 to 14,All Race/Eth,0,0,0,0,0,0,0,0,*,*,*,*,0,0
2022,Aggregated Region: Suburban Cook County,18 to 19,All Race/Eth,0,0,17,*,46,11.6,0,0,207,52,221,55.5,67,16.8
2022,Aggregated Region: Suburban Cook County,45 to 54,All Race/Eth,0,0,19,*,19,*,0,0,38,51.4,18,*,36,48.6
2022,Aggregated Region: Suburban Cook County,55+,All Race/Eth,0,0,0,0,6,*,0,0,0,0,*,*,6,*
2022,Aggregated Region: Suburban Cook County,10 to 14,Hispanic,0,0,0,0,0,0,0,0,*,*,*,*,0,0
2022,Aggregated Region: Suburban Cook County,10 to 14,NH Black,0,0,0,0,0,0,0,0,0,0,*,*,0,0
2022,Aggregated Region: Suburban Cook County,15 to 17,NH Multiracial,0,0,0,0,0,0,0,0,*,*,*,*,0,0
